k_features,draw,balanced_accuracy,balanced_accuracy_normalised,balanced_accuracy_null,balanced_accuracy_null_normalised,retention_disparity,retention_disparity_null,retention_pct_lowest_survey,retention_pct_highest_survey,retention_pct_pooled,retention_pct_GEMAS,retention_pct_NASGL,retention_pct_NGSA
5,125,0.4682871571821001,0.4048614715463004,0.3333333333333333,0.0,1.7389606570339597,1.0038903161832646,55.437262357414454,96.40321817321345,89.6197948098974,96.40321817321345,95.92340951204447,55.437262357414454
5,126,0.606101630792747,0.8183048923782412,0.3333333333333333,0.0,5.563153688038022,1.066311057641982,17.93288037883467,99.76336961665878,50.65781532890766,99.76336961665878,17.93288037883467,92.62357414448668
5,127,0.606101630792747,0.8183048923782412,0.3333333333333333,0.0,5.563153688038022,1.0066273644041366,17.93288037883467,99.76336961665878,47.990343995172,99.76336961665878,17.93288037883467,75.81749049429658
5,128,0.3333333333333333,0.0,0.3333333333333333,0.0,3.3128492688360174,1.0396621060400495,30.11406844106464,99.76336961665878,74.47193723596862,99.76336961665878,75.47869054972205,30.11406844106464
5,129,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0329115161509235,1.009636083828983,94.98098859315589,98.10695693327023,96.74109837054918,98.10695693327023,96.62343010088532,94.98098859315589
5,130,0.38934693188433817,0.16804079565301455,0.3333333333333333,0.0,1.2518018229571213,1.0091140073645257,79.69581749049429,99.76336961665878,94.66505733252866,99.76336961665878,96.49989705579576,79.69581749049429
5,131,0.606101630792747,0.8183048923782412,0.3333333333333333,0.0,5.563153688038022,1.0645639237488576,17.93288037883467,99.76336961665878,50.95956547978274,99.76336961665878,17.93288037883467,94.52471482889734
5,132,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0683129563998883,1.0046222108303726,93.38403041825096,99.76336961665878,97.79118889559444,99.76336961665878,98.12641548280831,93.38403041825096
5,133,0.35618131018615284,0.06854393055845859,0.3333333333333333,0.0,1.0987339283576742,1.0021470071371634,90.79847908745246,99.76336961665878,97.10319855159928,99.76336961665878,97.65287214329832,90.79847908745246
5,134,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0657094317295392,1.0084090892397641,93.61216730038024,99.76336961665878,96.08931804465902,99.76336961665878,95.16162240065884,93.61216730038024
5,135,0.6061702602622412,0.8185107807867237,0.3333333333333333,0.0,5.569548117564502,1.0044420341869769,17.91229153798641,99.76336961665878,50.11466505733253,99.76336961665878,17.91229153798641,89.27756653992395
5,136,0.5604329971533123,0.681298991459937,0.3333333333333333,0.0,3.434262592824772,1.0133474901389397,29.04942965779468,99.76336961665878,87.02474351237176,99.76336961665878,97.17932880378835,29.04942965779468
5,137,0.4716375319465633,0.41491259583969003,0.3333333333333333,0.0,24.956325146439216,1.1080608365019011,2.285361334156887,57.03422053231939,21.55703077851539,43.776620918125886,2.285361334156887,57.03422053231939
5,138,0.6036952795689484,0.8110858387068454,0.3333333333333333,0.0,5.693472149640495,1.0237552598430377,17.376981675931642,98.93536121673003,51.00784550392275,98.48556554661619,17.376981675931642,98.93536121673003
5,139,0.500987820748176,0.5029634622445283,0.3333333333333333,0.0,2.4537894665675073,1.0368449750506405,39.92395437262358,97.9649787032655,84.21243210621606,97.9649787032655,90.22030059707639,39.92395437262358
5,140,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0107440263414929,1.002262309713303,98.70290302655961,99.76336961665878,99.05853952926977,99.76336961665878,98.70290302655961,99.23954372623575
5,141,0.46684155651117143,0.40052466953351434,0.3333333333333333,0.0,19.250416740110293,1.1417155006820523,3.1089149680872965,59.847908745247146,22.329511164755584,43.16138192143871,3.1089149680872965,59.847908745247146
5,142,0.4311099733754191,0.2933299201262574,0.3333333333333333,0.0,1.629674919824923,1.0031720012857785,61.21673003802282,99.76336961665878,88.24381412190706,99.76336961665878,90.54972205064855,61.21673003802282
5,143,0.3333333333333333,0.0,0.3333333333333333,0.0,1.086900008665338,1.0122105864076216,91.78707224334602,99.76336961665878,94.60470730235365,99.76336961665878,93.12332715668109,91.78707224334602
5,144,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0860002570025356,1.0042270791205954,91.86311787072243,99.76336961665878,97.2118286059143,99.76336961665878,97.54992793905703,91.86311787072243
5,145,0.3333333333333333,0.0,0.3333333333333333,0.0,2.7200458573363577,1.0115415344254484,35.28517110266159,95.97728348319924,75.87205793602897,95.97728348319924,78.11406217829936,35.28517110266159
5,146,0.3333333333333333,0.0,0.3333333333333333,0.0,3.5836291213125095,1.0037045207211979,27.376425855513308,98.10695693327023,73.04767652383826,98.10695693327023,74.51101502985382,27.376425855513308
5,147,0.5625915113957538,0.6877745341872615,0.3333333333333333,0.0,3.3638161806642644,1.0116370340735417,29.65779467680608,99.76336961665878,87.85757392878696,99.76336961665878,98.43524809553223,29.65779467680608
5,148,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0679689434375028,1.0069599374930585,91.86311787072243,98.10695693327023,96.86179843089921,98.10695693327023,97.67346098414659,91.86311787072243
5,149,0.606101630792747,0.8183048923782412,0.3333333333333333,0.0,5.563153688038022,1.0378623042027866,17.93288037883467,99.76336961665878,51.29752564876282,99.76336961665878,17.93288037883467,96.65399239543726
5,150,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0514315270354553,1.0106846281463804,93.30798479087451,98.10695693327023,97.09112854556427,98.10695693327023,97.67346098414659,93.30798479087451
5,151,0.4688461611727863,0.40653848351835903,0.3333333333333333,0.0,1.7503253667770942,1.0188506794928691,55.96958174904943,97.9649787032655,90.51297525648762,97.9649787032655,96.62343010088532,55.96958174904943
5,152,0.38257589101535866,0.14772767304607604,0.3333333333333333,0.0,1.209113650192685,1.0174549660213623,82.50950570342205,99.76336961665878,95.5703077851539,99.76336961665878,97.28227300802965,82.50950570342205
5,153,0.4704903837056425,0.41147115111692756,0.3333333333333333,0.0,14.0621920325158,1.1232797358665985,3.1500926497838173,44.29720776147658,15.546167773083885,44.29720776147658,3.1500926497838173,15.133079847908744
5,154,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.109099698003208,0.2882437718756434,99.76336961665878,25.72118286059143,99.76336961665878,0.2882437718756434,0.6844106463878328
5,155,0.4705590131751367,0.4116770395254102,0.3333333333333333,0.0,14.154706453782351,1.059056342896647,3.129503808935557,44.29720776147658,19.263729631864816,44.29720776147658,3.129503808935557,38.631178707224336
5,156,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0467718432233997,1.0082440516649134,95.30574428659666,99.76336961665878,96.68074834037417,99.76336961665878,95.30574428659666,96.80608365019012
5,157,0.3333333333333333,0.0,0.3333333333333333,0.0,1.313201511971034,1.0048003281900966,75.96958174904942,99.76336961665878,92.22691611345806,99.76336961665878,93.34980440601194,75.96958174904942
5,158,0.3333333333333333,0.0,0.3333333333333333,0.0,3.3057691463253986,1.032874518308289,29.50570342205323,97.5390440132513,57.27217863608932,97.5390440132513,47.27197858760552,29.50570342205323
5,159,0.5949011259812625,0.7847033779437877,0.3333333333333333,0.0,5.375779915812833,1.0940856249942383,17.93288037883467,96.40321817321345,43.83826191913096,96.40321817321345,17.93288037883467,55.057034220532316
5,160,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0777831943797023,1.003782122721909,91.02661596958174,98.10695693327023,95.63065781532892,98.10695693327023,95.79987646695491,91.02661596958174
5,161,0.3333333333333333,0.0,0.3333333333333333,0.0,1.7598333461083264,1.0323614203064153,55.42515956351658,97.5390440132513,72.21484610742306,97.5390440132513,55.42515956351658,93.5361216730038
5,162,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0436661181058575,1.005837867210855,95.5893536121673,99.76336961665878,97.88774894387447,99.76336961665878,97.69404982499485,95.5893536121673
5,163,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0436661181058575,1.004329557330353,95.5893536121673,99.76336961665878,98.49124924562463,99.76336961665878,98.72349186740786,95.5893536121673
5,164,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0436661181058575,1.0115429636212312,95.5893536121673,99.76336961665878,97.33252866626432,99.76336961665878,96.74696314597489,95.5893536121673
5,165,0.46146293499797636,0.38438880499392913,0.3333333333333333,0.0,1.8195472739377705,1.002079372709575,53.8403041825095,97.9649787032655,87.6282438141219,97.9649787032655,92.27918468190241,53.8403041825095
5,166,0.5785942858007715,0.7357828574023147,0.3333333333333333,0.0,4.169059773294308,1.0047229224452632,23.49809885931559,97.9649787032655,85.6246228123114,97.9649787032655,97.07638459954705,23.49809885931559
5,167,0.4702158658276658,0.4106475974829974,0.3333333333333333,0.0,13.703919624044058,1.0199978101967053,3.2324480131768585,44.29720776147658,16.415208207604103,44.29720776147658,3.2324480131768585,20.304182509505704
5,168,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.0475467522816282,0.2882437718756434,99.76336961665878,25.72118286059143,99.76336961665878,0.2882437718756434,0.6844106463878328
5,169,0.3333333333333333,0.0,0.3333333333333333,0.0,1.7572223174049018,1.0326425513269244,55.50751492690962,97.5390440132513,72.72178636089318,97.5390440132513,55.50751492690962,96.425855513308
5,170,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.133570948808041,0.2882437718756434,99.76336961665878,25.68497284248642,99.76336961665878,0.2882437718756434,0.45627376425855515
5,171,0.3333333333333333,0.0,0.3333333333333333,0.0,3.3898922750880183,1.0128244388148064,29.429657794676807,99.76336961665878,74.24260712130356,99.76336961665878,75.27280214123945,29.429657794676807
5,172,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.0274244844304352,0.2882437718756434,99.76336961665878,25.72118286059143,99.76336961665878,0.2882437718756434,0.6844106463878328
5,173,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0209664690857811,1.0023436934834955,97.71463866584311,99.76336961665878,98.52745926372964,99.76336961665878,97.71463866584311,99.54372623574145
5,174,0.3333333333333333,0.0,0.3333333333333333,0.0,1.1033543401674204,1.0029674201912016,90.41825095057034,99.76336961665878,94.45986722993361,99.76336961665878,93.24686020177064,90.41825095057034
5,175,0.3333333333333333,0.0,0.3333333333333333,0.0,5.065205831888274,1.0107553347554308,19.695817490494296,99.76336961665878,70.98370549185275,99.76336961665878,72.3491867407865,19.695817490494296
5,176,0.3921806766030656,0.17654202980919687,0.3333333333333333,0.0,1.2352997273625828,1.0095397228450762,80.76045627376426,99.76336961665878,95.95654797827399,99.76336961665878,98.41465925468395,80.76045627376426
5,177,0.3333333333333333,0.0,0.3333333333333333,0.0,1.086900008665338,1.002870170550779,91.78707224334602,99.76336961665878,94.74954737477368,99.76336961665878,93.3703932468602,91.78707224334602
5,178,0.3333333333333333,0.0,0.3333333333333333,0.0,2.667737283156813,1.0438254256901967,35.28517110266159,94.13156649313773,58.4067592033796,94.13156649313773,49.12497426394894,35.28517110266159
5,179,0.3333333333333333,0.0,0.3333333333333333,0.0,3.381155439327482,1.0380933450458132,29.50570342205323,99.76336961665878,74.3874471937236,99.76336961665878,75.49927939057031,29.50570342205323
5,180,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0160425376978648,1.0020165999011261,98.1881820053531,99.76336961665878,98.7567893783947,99.76336961665878,98.1881820053531,99.23954372623575
5,181,0.3333333333333333,0.0,0.3333333333333333,0.0,2.7025723293449033,1.0137342258175837,35.51330798479088,95.97728348319924,75.93240796620398,95.97728348319924,78.15523985999589,35.51330798479088
5,182,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0219146755873008,1.010882099859529,97.63228330245008,99.77186311787072,98.51538925769464,99.76336961665878,97.63228330245008,99.77186311787072
5,183,0.5028042836270701,0.5084128508812104,0.3333333333333333,0.0,2.4773835960537336,1.0206368391170448,39.543726235741445,97.9649787032655,84.24864212432107,97.9649787032655,90.38501132386246,39.543726235741445
5,184,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0511925564575826,1.0018570646172225,94.90494296577947,99.76336961665878,96.34278817139409,99.76336961665878,95.24397776405188,94.90494296577947
5,185,0.3333333333333333,0.0,0.3333333333333333,0.0,2.6910475006483368,1.0195210447135234,35.665399239543724,95.97728348319924,75.77549788774894,95.97728348319924,77.84640724727197,35.665399239543724
5,186,0.4696165856812832,0.40884975704384974,0.3333333333333333,0.0,1.740864148578299,1.0167200215755712,56.27376425855514,97.9649787032655,90.87507543753772,97.9649787032655,97.15873996294009,56.27376425855514
5,187,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0674437025704338,1.0058291653386784,93.46007604562737,99.76336961665878,97.83946891973446,99.76336961665878,98.1881820053531,93.46007604562737
5,188,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0156166133475408,1.0040846217624908,98.22935968704962,99.76336961665878,98.7809293904647,99.76336961665878,98.22935968704962,99.23954372623575
5,189,0.3333333333333333,0.0,0.3333333333333333,0.0,3.03389730241363,1.0041959661393545,31.634980988593153,95.97728348319924,75.12371756185878,95.97728348319924,77.82581840642372,31.634980988593153
5,190,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0412481708414072,1.005344530823745,94.22053231939164,98.10695693327023,97.1635485817743,98.10695693327023,97.54992793905703,94.22053231939164
5,191,0.3333333333333333,0.0,0.3333333333333333,0.0,1.7821803804757046,1.0267755525109938,54.0662960675314,96.35589209654519,70.73023536511768,96.35589209654519,54.0662960675314,91.10266159695819
5,192,0.47014723635817157,0.41044170907451477,0.3333333333333333,0.0,18.25728931029504,1.0708504006397181,3.253036854025118,59.39163498098859,22.631261315630656,44.29720776147658,3.253036854025118,59.39163498098859
5,193,0.42805708406170595,0.2841712521851179,0.3333333333333333,0.0,1.5940319689660545,1.0232501378893208,62.58555133079848,99.76336961665878,88.72661436330718,99.76336961665878,91.00267654931027,62.58555133079848
5,194,0.3333333333333333,0.0,0.3333333333333333,0.0,3.8478697494026526,1.0226091721235298,24.94296577946768,95.97728348319924,72.37175618587808,95.97728348319924,74.94338068766729,24.94296577946768
5,195,0.5647598894935068,0.6942796684805204,0.3333333333333333,0.0,4.668641674231541,1.0094097346577091,21.368821292775667,99.76336961665878,82.06397103198552,99.76336961665878,90.79678814082767,21.368821292775667
5,196,0.3333333333333333,0.0,0.3333333333333333,0.0,1.030548554956059,1.0059168288448368,96.80608365019012,99.76336961665878,98.34640917320459,99.76336961665878,98.14700432365659,96.80608365019012
5,197,0.3333333333333333,0.0,0.3333333333333333,0.0,7.130515693808306,1.0137205740812625,13.460076045627375,95.97728348319924,66.31261315630658,95.97728348319924,67.71669754992794,13.460076045627375
5,198,0.6524340579767337,0.9573021739302012,0.3333333333333333,0.0,631.0506389020351,1.2164611565203765,0.1520912547528517,95.97728348319924,24.646952323476164,95.97728348319924,0.24706609017912293,0.1520912547528517
5,199,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.028170012819819,0.2882437718756434,99.76336961665878,25.72118286059143,99.76336961665878,0.2882437718756434,0.6844106463878328
7,0,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.0211716682394238,0.2882437718756434,99.76336961665878,25.68497284248642,99.76336961665878,0.2882437718756434,0.45627376425855515
7,1,0.3333333333333333,0.0,0.3333333333333333,0.0,1.086900008665338,1.0065535608732326,91.78707224334602,99.76336961665878,94.73747736873868,99.76336961665878,93.34980440601194,91.78707224334602
7,2,0.4806475451907842,0.4419426355723526,0.3333333333333333,0.0,430.3030761949835,1.089859480905935,0.10294420424130121,44.29720776147658,11.406155703077852,44.29720776147658,0.10294420424130121,0.3041825095057034
7,3,0.4689369190795927,0.4068107572387781,0.3333333333333333,0.0,1.7509700538366806,1.022304428860184,55.057034220532316,96.40321817321345,89.45081472540737,96.40321817321345,95.73810994441013,55.057034220532316
7,4,0.6491212326099566,0.9473636978298698,0.3333333333333333,0.0,416.3440605773781,1.0551930359812693,0.22813688212927757,94.98343587316612,24.4055522027761,94.98343587316612,0.24706609017912293,0.22813688212927757
7,5,0.3333333333333333,0.0,0.3333333333333333,0.0,1.1319081681493488,1.0056819852990329,87.00844142474779,98.48556554661619,91.44236572118287,98.48556554661619,87.00844142474779,96.50190114068441
7,6,0.3333333333333333,0.0,0.3333333333333333,0.0,3.5085173644161074,1.022367320426973,27.072243346007607,94.98343587316612,74.0012070006035,94.98343587316612,77.57875231624459,27.072243346007607
7,7,0.5414269136596913,0.624280740979074,0.3333333333333333,0.0,6.126705232058592,1.0121439704553803,15.665399239543726,95.97728348319924,72.74592637296318,95.97728348319924,78.0934733374511,15.665399239543726
7,8,0.4778079805906896,0.4334239417720688,0.3333333333333333,0.0,422.0280170373876,1.1252329119058888,0.10294420424130121,43.44533838144818,11.164755582377792,43.44533838144818,0.10294420424130121,0.1520912547528517
7,9,0.606101630792747,0.8183048923782412,0.3333333333333333,0.0,5.563153688038022,1.0536571374846624,17.93288037883467,99.76336961665878,50.754375377187685,99.76336961665878,17.93288037883467,93.2319391634981
7,10,0.401676959782348,0.20503087934704411,0.3333333333333333,0.0,1.2976145504046124,1.0092238026062628,76.88212927756653,99.76336961665878,94.73747736873868,99.76336961665878,97.38521721227094,76.88212927756653
7,11,0.606101630792747,0.8183048923782412,0.3333333333333333,0.0,5.563153688038022,1.0170083581396905,17.93288037883467,99.76336961665878,50.89921544960772,99.76336961665878,17.93288037883467,94.1444866920152
7,12,0.4680625959225131,0.40418778776753933,0.3333333333333333,0.0,14.354694457054,1.0973591134705563,3.026559604694256,43.44533838144818,16.36692818346409,43.44533838144818,3.026559604694256,22.129277566539923
7,13,0.46999292568472245,0.4099787770541674,0.3333333333333333,0.0,1.755820386395785,1.004259891880297,54.90494296577947,96.40321817321345,89.52323476161737,96.40321817321345,95.90282067119621,54.90494296577947
7,14,0.39717173520088994,0.19151520560266988,0.3333333333333333,0.0,1.348292199855152,1.0141610226231308,73.99239543726236,99.76336961665878,91.79239589619796,99.76336961665878,93.14391599752933,73.99239543726236
7,15,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0579744439185992,1.0103838979983855,94.29657794676805,99.76336961665878,97.68255884127942,99.76336961665878,97.69404982499485,94.29657794676805
7,16,0.4246510791657892,0.27395323749736766,0.3333333333333333,0.0,1.5730075664976773,1.0147549763851327,63.42205323193917,99.76336961665878,88.75075437537718,99.76336961665878,90.81737698167593,63.42205323193917
7,17,0.3333333333333333,0.0,0.3333333333333333,0.0,3.5746275489347767,1.01352272490625,27.908745247148286,99.76336961665878,73.53047676523839,99.76336961665878,74.4698373481573,27.908745247148286
7,18,0.3333333333333333,0.0,0.3333333333333333,0.0,2.720855887436428,1.0158348483117645,34.752851711026615,94.55750118315191,75.05129752564876,94.55750118315191,77.47580811200329,34.752851711026615
7,19,0.3333333333333333,0.0,0.3333333333333333,0.0,3.012174887360549,1.0434834157030086,31.863117870722434,95.97728348319924,75.32890766445384,95.97728348319924,78.11406217829936,31.863117870722434
7,20,0.3333333333333333,0.0,0.3333333333333333,0.0,1.7578743479493937,1.0230663573254146,55.48692608606135,97.5390440132513,71.86481593240796,97.5390440132513,55.48692608606135,91.10266159695819
7,21,0.6578458148187232,0.9735374444561696,0.3333333333333333,0.0,526.3857075248461,1.092548772151233,0.1852995676343422,97.5390440132513,25.093542546771275,97.5390440132513,0.1852995676343422,0.6844106463878328
7,22,0.606101630792747,0.8183048923782412,0.3333333333333333,0.0,5.563153688038022,1.0304447997508774,17.93288037883467,99.76336961665878,40.615570307785156,99.76336961665878,17.93288037883467,29.35361216730038
7,23,0.5361436448719825,0.6084309346159477,0.3333333333333333,0.0,4.085442230088336,1.0194719113859523,24.106463878327,98.48556554661619,78.74471937235968,98.48556554661619,84.94955733992177,24.106463878327
7,24,0.3333333333333333,0.0,0.3333333333333333,0.0,3.355142971341976,1.0244842259780056,29.35361216730038,98.48556554661619,72.4441762220881,98.48556554661619,72.78155239859996,29.35361216730038
7,25,0.3333333333333333,0.0,0.3333333333333333,0.0,2.7141962963528385,1.0061338213854827,35.361216730038024,95.97728348319924,75.88412794206397,95.97728348319924,78.11406217829936,35.361216730038024
7,26,0.42619302416670646,0.27857907250011943,0.3333333333333333,0.0,1.5824949462714872,1.0219041067110473,63.041825095057035,99.76336961665878,88.73868436934218,99.76336961665878,90.89973234506897,63.041825095057035
7,27,0.3333333333333333,0.0,0.3333333333333333,0.0,1.872464859524459,1.0357908817948511,52.09125475285171,97.5390440132513,65.43150271575135,97.5390440132513,55.075149269096144,52.09125475285171
7,28,0.47170616141605753,0.41511848424817266,0.3333333333333333,0.0,19.32936798175795,1.033860936717069,2.2647724933086266,43.776620918125886,18.648159324079664,43.776620918125886,2.2647724933086266,38.78326996197718
7,29,0.3333333333333333,0.0,0.3333333333333333,0.0,4.709023505284745,1.0309641702188632,20.53231939163498,96.68717463322291,70.58539529269765,96.68717463322291,72.78155239859996,20.53231939163498
7,30,0.3333333333333333,0.0,0.3333333333333333,0.0,2.6838322290582113,1.0225852619592655,35.28517110266159,94.69947941315665,73.1925165962583,94.69947941315665,74.09923821288862,35.28517110266159
7,31,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.064475042104819,0.2882437718756434,99.76336961665878,25.660832830416414,99.76336961665878,0.2882437718756434,0.3041825095057034
7,32,0.4704903837056425,0.41147115111692756,0.3333333333333333,0.0,18.105569223887272,1.054602783843255,3.1500926497838173,57.03422053231939,22.19674109837055,44.29720776147658,3.1500926497838173,57.03422053231939
7,33,0.4698656349804667,0.4095969049414001,0.3333333333333333,0.0,1.7389606570339597,1.0062098889385247,55.437262357414454,96.40321817321345,89.89740494870247,96.40321817321345,96.39695285155446,55.437262357414454
7,34,0.659395710537982,0.978187131613946,0.3333333333333333,0.0,340.3610641606382,1.0353852081803576,0.2882437718756434,98.10695693327023,25.262522631261312,98.10695693327023,0.2882437718756434,0.45627376425855515
7,35,0.3333333333333333,0.0,0.3333333333333333,0.0,1.1490376936341935,1.0146322001085273,85.7113444513074,98.48556554661619,89.24562462281231,98.48556554661619,85.7113444513074,87.45247148288973
7,36,0.3333333333333333,0.0,0.3333333333333333,0.0,9.453176546992722,1.0311418174536044,10.418250950570341,98.48556554661619,69.48702474351236,98.48556554661619,72.86390776199299,10.418250950570341
7,37,0.6036952795689484,0.8110858387068454,0.3333333333333333,0.0,5.667587581278612,1.1310582048471867,17.376981675931642,98.48556554661619,50.57332528666264,98.48556554661619,17.376981675931642,96.1977186311787
7,38,0.6607263687186293,0.9821791061558881,0.3333333333333333,0.0,431.6950623126676,1.0314819797117816,0.22813688212927757,98.48556554661619,25.310802655401325,98.48556554661619,0.2676549310273832,0.22813688212927757
7,39,0.6524340579767337,0.9573021739302012,0.3333333333333333,0.0,420.70042593469,1.0535376242309513,0.22813688212927757,95.97728348319924,24.659022329511167,95.97728348319924,0.24706609017912293,0.22813688212927757
7,40,0.3333333333333333,0.0,0.3333333333333333,0.0,1.018546824890577,1.0066955165408706,97.9467680608365,99.76336961665878,98.69643934821968,99.76336961665878,98.43524809553223,97.9467680608365
7,41,0.3333333333333333,0.0,0.3333333333333333,0.0,3.4890646554762315,1.0486222902572713,28.59315589353612,99.76336961665878,74.23053711526856,99.76336961665878,75.47869054972205,28.59315589353612
7,42,0.3333333333333333,0.0,0.3333333333333333,0.0,1.136479904632727,1.001402995424285,86.65843113032736,98.48556554661619,90.58539529269764,98.48556554661619,86.65843113032736,92.39543726235742
7,43,0.3333333333333333,0.0,0.3333333333333333,0.0,1.078684350896742,1.012667118292853,90.95057034220532,98.10695693327023,95.11164755582378,98.10695693327023,94.93514515132799,90.95057034220532
7,44,0.47014723635817157,0.41044170907451477,0.3333333333333333,0.0,18.327419742985033,1.1334848303264407,3.253036854025118,59.61977186311786,22.667471333735666,44.29720776147658,3.253036854025118,59.61977186311786
7,45,0.3333333333333333,0.0,0.3333333333333333,0.0,1.1351314472233383,1.006562295416018,86.76137533456867,98.48556554661619,90.4405552202776,98.48556554661619,86.76137533456867,91.10266159695819
7,46,0.3333333333333333,0.0,0.3333333333333333,0.0,1.1208570666138171,1.0146925070940425,87.52851711026615,98.10695693327023,93.48219674109836,98.10695693327023,93.08214947498456,87.52851711026615
7,47,0.3333333333333333,0.0,0.3333333333333333,0.0,3.2526879732607665,1.0299214655170288,29.20152091254753,94.98343587316612,74.3995171997586,94.98343587316612,77.6816965204859,29.20152091254753
7,48,0.3333333333333333,0.0,0.3333333333333333,0.0,1.112160761786641,1.0039786634503105,88.212927756654,98.10695693327023,93.55461677730838,98.10695693327023,93.02038295243977,88.212927756654
7,49,0.4999118776735811,0.4997356330207433,0.3333333333333333,0.0,2.5111880505807824,1.0179013941109596,39.01140684410647,97.9649787032655,83.34339167169583,97.9649787032655,88.98497014618077,39.01140684410647
7,50,0.3333333333333333,0.0,0.3333333333333333,0.0,1.1465589450141773,1.0218482888692741,85.89664401894174,98.48556554661619,89.75256487628243,98.48556554661619,85.89664401894174,89.9619771863118
7,51,0.43116310250085266,0.29348930750255803,0.3333333333333333,0.0,1.6106198298033751,1.0109399843277362,60.912547528517116,98.10695693327023,87.6041038020519,98.10695693327023,90.2614782787729,60.912547528517116
7,52,0.47218130600159025,0.4165439180047708,0.3333333333333333,0.0,32.611778277330814,1.1113097406333974,1.3176858142886554,42.97207761476574,15.908267954133978,42.97207761476574,1.3176858142886554,26.311787072243348
7,53,0.6654661219052307,0.9963983657156922,0.3333333333333333,0.0,807.5844770468527,1.0649733808799775,0.12353304508956146,99.76336961665878,25.624622812311404,99.76336961665878,0.12353304508956146,0.6844106463878328
7,54,0.46691018598066564,0.40073055794199697,0.3333333333333333,0.0,15.488228136882128,1.0278647922698574,3.0883261272390365,47.832699619771866,20.4103802051901,43.16138192143871,3.0883261272390365,47.832699619771866
7,55,0.659395710537982,0.978187131613946,0.3333333333333333,0.0,430.0354945575012,1.0751631269697977,0.22813688212927757,98.10695693327023,25.226312613156303,98.10695693327023,0.2882437718756434,0.22813688212927757
7,56,0.3333333333333333,0.0,0.3333333333333333,0.0,4.971381643050027,1.0157467692422366,19.39163498098859,96.40321817321345,71.41822570911286,96.40321817321345,74.63454807494338,19.39163498098859
7,57,0.3333333333333333,0.0,0.3333333333333333,0.0,1.7843583305926989,1.016156118402224,54.66337245213094,97.5390440132513,71.1888955944478,97.5390440132513,54.66337245213094,89.88593155893537
7,58,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0665758621618397,1.0110430877276861,93.5361216730038,99.76336961665878,96.88593844296922,99.76336961665878,96.54107473749228,93.5361216730038
7,59,0.45906424370716037,0.37719273112148116,0.3333333333333333,0.0,1.7622974965088116,1.011844781788341,55.5893536121673,97.9649787032655,88.50935425467713,97.9649787032655,93.30862672431543,55.5893536121673
7,60,0.6649857156187714,0.9949571468563143,0.3333333333333333,0.0,372.73129709854743,1.053635523973251,0.2676549310273832,99.76336961665878,25.660832830416414,99.76336961665878,0.2676549310273832,0.38022813688212925
7,61,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3029026025533228,1.0101170301742208,75.5893536121673,98.48556554661619,86.85576342788171,98.48556554661619,84.84661313568046,75.5893536121673
7,62,0.46863140051349456,0.4058942015404837,0.3333333333333333,0.0,1.7992171367988006,1.024141207596224,54.448669201520914,97.9649787032655,89.34218467109234,97.9649787032655,95.03808935556928,54.448669201520914
7,63,0.6649170861492771,0.9947512584478315,0.3333333333333333,0.0,346.1076330200798,1.0294580915539595,0.2882437718756434,99.76336961665878,25.68497284248642,99.76336961665878,0.2882437718756434,0.45627376425855515
7,64,0.3333333333333333,0.0,0.3333333333333333,0.0,1.083212832638542,1.0058716579153841,90.5703422053232,98.10695693327023,95.5461677730839,98.10695693327023,95.77928762610665,90.5703422053232
7,65,0.3333333333333333,0.0,0.3333333333333333,0.0,1.6797473241738041,1.0100619931760135,58.63117870722433,98.48556554661619,81.85878092939046,98.48556554661619,80.91414453366276,58.63117870722433
